,code,level,processed_code
185322,"moves is Rock, Paper, Scissors
player1 is moves at random
player2 is ask Rock or Paper or Scissors?
repeat 3 times print player1 
repeat 3 times print player2",6,% % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % repeat % % % % % % print % % % % % % % repeat % % % % % % print % % % % % % % 
185478,"option is Rock, Paper, Scissors
player1 is ask player1",6,% % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % 
185593,"food is fish, steak, pizza
print 'customer:What special do you have today?'
food is ask what special?
if food is fish print 'available!' else print ''
if food is steak print 'make order' else print ''
if food is pizza print 'pizza available' else print ''",6,% % % % is % % % % % % % % % % % % % % % % print % % % % % % % % % :% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % % % % % % else print % % 
185613,"car is ask What is your favorite car?
if car is jeep repeat 3 times print 'pretty!' else repeat 5 times print 'meh'",6,% % % is ask % % % % is % % % % % % % % % % % % % % % % if % % % is % % % % repeat % % % % % % print % % % % % % % % % else repeat % % % % % % print % % % % % 
185619,"answer is ask What is 10 times 7?
if answer is 70 print 'C' else print 'N'",6,% % % % % % is ask % % % % is % % % % % % % % % if % % % % % % is % % print % % % else print % % % 
185624,"food is ask What special do you have today?
if food is fish print 'available!' else print ''
if food is steak print 'make order' else print ''",6,% % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % else print % % 
185646,"answer is ask What is 10 minus 3?
if answer is 7 print 'Good!' else print 'No'",6,% % % % % % is ask % % % % is % % % % % % % % % if % % % % % % is % print % % % % % % % else print % % % % 
185659,"food is ask What special do you have today?
if food is fish print 'available!' else print ''",6,% % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % 
185678,"food is fish, steak, pizza
print 'customer:What special do you have today?'
customer is ask what special?
if food is fish print 'available!' else print ''
if food is steak print 'make order' else print ''
if food is pizza print 'pizza available' else print ''",6,% % % % is % % % % % % % % % % % % % % % % print % % % % % % % % % :% % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % % % % % % else print % % 
185754,"meal is ask what special do you have today?
special is burger, pizza, sandwich
",6,% % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % % % 
185763,"player1 is rock
player2 is ask rock paper or scissors?
print 'Player 1 chose: ' player1
print 'Player 2 chose: ' player2
if player2 is scissors print 'Player 1 wins'
if player2 is rock print 'draw. try again'
if player2 is paper print 'Player 2 wins'",6,% % % % % % % is % % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % :% % % % % % % % print % % % % % % % % % % % % % :% % % % % % % % if % % % % % % % is % % % % % % % % print % % % % % % % % % % % % % if % % % % % % % is % % % % print % % % % % .% % % % % % % % % if % % % % % % % is % % % % % print % % % % % % % % % % % % % 
185775,"food is fish, steak, pizza
print 'customer:What special do you have today?'
if food is fish print 'available!' else print ''
if food is steak print 'make order' else print ''
if food is pizza print 'pizza available' else print ''",6,% % % % is % % % % % % % % % % % % % % % % print % % % % % % % % % :% % % % % % % % % % % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % % % % % % else print % % 
185795,"meal is ask what special do you have today?
answer is print 'we have burger, pizza and sandwich on special today'",6,% % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
185825,"meal is ask what special do you have today?
special is print 'we have' burger, pizza, sandwich 'on special today'",6,% % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
185828,"customer is ask what specials do you have?
print 'we have Pizza, steak, fish'
waiter is ask what would you like to be served?
",6,% % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % % 
185838,"games is ask What is your move?
print 'player2 is ' games
moves is rock, paper, scissors
print 'player1 is ' moves at random",6,% % % % % is ask % % % % is % % % % % % % % % print % % % % % % % % is % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % % % % % % % % % % 
185839,"games is ask What is your move?
print 'player2 is ' game
moves is rock, paper, scissors
print 'player1 is ' moves at random",6,% % % % % is ask % % % % is % % % % % % % % % print % % % % % % % % is % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % % % % % % % % % % 
185851,"print '5 times 5 is ' 5 * 5
print '6 plus 6 is  ' 6 + 6
print '7 munis 7 is ' 7 - 7
print '9 divided 9 is' 9/9",6,print % % % % % % % % is % % *% print % % % % % % % is % % +% print % % % % % % % % is % % -% print % % % % % % % % % % % % % % /% 
185871,"food is fish, steak, pizza
print 'What special do you have today?'
if food is fish print 'available!' else print ''
if food is steak print 'make order' else print ''
if food is pizza print 'pizza available' else print ''",6,% % % % is % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % % % % % % else print % % 
185921,"games is ask What is your move?
game is rock, paper, scissors
print 'player2 is ' game
moves is rock, paper, scissors
print 'player1 is ' moves at random",6,% % % % % is ask % % % % is % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % % % % % % % % % % 
185934,"moves is ask What is your move?
moves is rock, paper, scissors
print 'player1 is ' moves at random
game is rock, paper, scissors
print 'player2 is ' game",6,% % % % % is ask % % % % is % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % 
185962,"moves is ask What is your move?
moves is rock, paper, scissors
print moves at random
game is rock, paper, scissors
print 'player2 is ' game",6,% % % % % is ask % % % % is % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % 
186010,"gamemoves is ask What is your move?
print 'player2 is' gamemoves
options is Rock, Paper, Scissors
print 'player1 is ' options at random",6,% % % % % % % % % is ask % % % % is % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % % % % % % % % % % % % 
186077,"moves is ask What is your move?
moves is rock, paper, scissors
print moves at random
game is rock, paper, scissors",6,% % % % % is ask % % % % is % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % 
186104,"gamemoves is ask What is your move?
print 'player2 is ' gamemoves
options is Rock, Paper, Scissors
print 'player1 is ' options at random",6,% % % % % % % % % is ask % % % % is % % % % % % % % % print % % % % % % % % is % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % % % % % % % % % % % % 
186111,"options is Rock, Paper, Scissors
print 'player1 is ' options at random
gamemoves is ask What is your move?
print 'player2 is ' gamemoves
",6,% % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % is ask % % % % is % % % % % % % % % print % % % % % % % % is % % % % % % % % % % 
186240,"moves is ask What is your move?
moves is rock, paper, scissors
print moves at random",6,% % % % % is ask % % % % is % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % 
186324,"moves is ask What is your move?
print moves at random
moves is rock, paper, scissors",6,% % % % % is ask % % % % is % % % % % % % % % print % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % 
186344,"moves is ask What is your move?
print moves
moves is rock, paper, scissors",6,% % % % % is ask % % % % is % % % % % % % % % print % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % 
186345,"moves is rock, paper, scissors
print 'player1 plays'
print moves at 1
print 'player2 plays'
answer is ask What is your move
print answer",6,% % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % print % % % % % % % % print % % % % % % % % % % % % % % % % % % % % is ask % % % % is % % % % % % % % print % % % % % % 
186378,"moves is ask What is your move?
print 'kick'",6,% % % % % is ask % % % % is % % % % % % % % % print % % % % % % 
186427,moves is ask What is your move?,6,% % % % % is ask % % % % is % % % % % % % % % 
186462,"print '5 times 5 is ' 5 * 5
print '6 plus 6 is  ' 6 + 6
print '7 munis 7 is ' 7 - 7",6,print % % % % % % % % is % % *% print % % % % % % % is % % +% print % % % % % % % % is % % -% 
186561,"print '5 times 5 is ' 5 * 5
print '6 plus 6 is  ' 6 + 6",6,print % % % % % % % % is % % *% print % % % % % % % is % % +% 
186658,"customer is ask what specials do you have?
print 'we have Pizza, steak, fish'
",6,% % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % 
186677,print '30 divided 10 is ' 30 / 10,6,print % % % % % % % % % % % % is % % % /% % 
186678,print '30 divided 10 is' 30 / 10,6,print % % % % % % % % % % % % % % % % % /% % 
186725,print '30 divided 10' 30 / 10,6,print % % % % % % % % % % % % % % % /% % 
186730,print '30 divided 0' 30 / 0,6,print % % % % % % % % % % % % % % /% 
186878,"choice is ask Heads or tails
if choice is heads print 'correct' else print 'incorrect'
",6,% % % % % % is ask % % % % % % % % % % % % if % % % % % % is % % % % % print % % % % % % % % % else print % % % % % % % % % % % 
186900,"choice is ask Heads or tails
if choice is heads print 'correct' else 'incorrect'
",6,% % % % % % is ask % % % % % % % % % % % % if % % % % % % is % % % % % print % % % % % % % % % else % % % % % % % % % % % 
187068,"food is fish, steak, pizza
food is ask What special do you have today?
if food is fish print 'available!' else print ''
if food is steak print 'make order' else print ''
if food is pizza print 'pizza available' else print ''",6,% % % % is % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % % % % % % else print % % 
187074,"food is fish, steak, pizza
customer is ask What special do you have today?
if food is fish print 'available!' else print ''
if food is steak print 'make order' else print ''
if food is pizza print 'pizza available' else print ''",6,% % % % is % % % % % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % % % % % % else print % % 
187080,"food is fish, steak, pizza
customer is ask What special do you have today?
waiter is ask what you need we have fish,steak,pizza?
if food is fish print 'available!' else print ''
if food is steak print 'make order' else print ''
if food is pizza print 'pizza available' else print ''",6,% % % % is % % % % % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % % % % % % else print % % 
187129,"food is fish, steak, pizza
food is ask What special do you have today?
if food is fish print 'available!' else print ''
if food is steak print 'make order' else print ''
if food is pizza print 'pizza available' else print ''
print food ",6,% % % % is % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % else print % % if % % % % is % % % % % print % % % % % % % % % % % % % % % % else print % % print % % % % 
